STATEABBRV,COUNTY,STCOFIPS,POPULATION,RISK_SCORE,CFLD_RISKS,DRGT_RISKS,HWAV_RISKS,HRCN_RISKS,IFLD_RISKS,WFIR_RISKS
CA,Santa Cruz,06087,270408,97.80534351145039,49.2,99.42748091603053,86.60886319845858,,96.18320610687024,97.32824427480917
CA,Shasta,06089,181918,93.38422391857506,,76.08142493638677,85.74181117533719,,94.8473282442748,99.49109414758269
CA,Sierra,06091,3200,31.520356234096692,,35.94147582697201,7.514450867052023,,37.69083969465649,95.57888040712469
CA,Siskiyou,06093,43940,89.02671755725191,,98.91857506361325,77.84200385356455,,90.9351145038168,98.60050890585242
CA,Solano,06095,452833,97.01017811704837,82.8,99.30025445292621,76.97495183044317,,97.36005089058524,94.49745547073792
CA,Sonoma,06097,488330,99.07760814249365,68.60000000000001,99.33206106870229,88.82466281310212,,99.17302798982189,98.21882951653944
CA,Stanislaus,06099,552683,96.88295165394402,,99.80916030534353,96.30700064226077,,95.96055979643766,95.03816793893128
CA,Sutter,06101,99621,83.7150127226463,,99.55470737913485,80.12202954399487,,71.4058524173028,77.13104325699746
CA,Tehama,06103,65755,88.89949109414758,,98.79134860050893,57.19332048811817,,90.04452926208651,98.47328244274809
CA,Trinity,06105,15882,79.45292620865139,,0.0,39.755940912010274,,79.03944020356234,98.50508905852416
CA,Tulare,06107,472585,97.04198473282445,,88.58142493638677,99.165061014772,,98.12340966921121,97.96437659033079
CA,Tuolumne,06109,55536,85.20992366412213,,74.14122137404581,89.04945407835582,,81.04325699745547,99.33206106870229
CA,Ventura,06111,843136,99.39567430025444,60.8,80.08905852417303,85.80603725112395,0.0,99.26844783715013,99.77735368956743
CA,Yolo,06113,216393,91.38040712468192,,99.58651399491094,78.61271676300578,,89.56743002544529,86.95928753180662
CA,Yuba,06115,81512,80.88422391857506,,98.95038167938931,54.078355812459854,,83.77862595419847,96.81933842239184
CO,Adams,08001,519291,91.18956743002543,,63.74045801526719,76.9107257546564,,87.21374045801527,80.94783715012723
CO,Alamosa,08003,16357,40.36259541984733,,91.28498727735368,15.157353885677583,,43.734096692111954,62.27735368956743
CO,Arapahoe,08005,654201,93.79770992366413,,44.56106870229007,68.56133590237636,,92.52544529262089,84.70101781170484
CO,Archuleta,08007,13356,34.478371501272264,,30.852417302798983,3.307642903018625,,51.653944020356235,94.46564885496184
CO,Baca,08009,3490,23.155216284987276,,96.94656488549616,3.917790622992935,,6.393129770992366,80.75699745547074
CO,Bent,08011,5639,5.629770992366412,,66.88931297709924,7.89980732177264,,7.569974554707379,64.69465648854961
CO,Boulder,08013,330652,90.71246819338423,,38.39058524173028,60.40462427745664,,92.23918575063612,97.86895674300254
CO,Broomfield,08014,74051,34.70101781170484,,15.108142493638676,30.50738599871548,,33.078880407124686,72.36005089058524
CO,Chaffee,08015,19470,51.11323155216285,,30.53435114503817,7.771355170199101,,64.69465648854961,71.69211195928753
CO,Cheyenne,08017,1748,3.021628498727735,,74.17302798982189,2.986512524084779,,3.975826972010178,30.375318066157757
CO,Clear Creek,08019,9391,46.723918575063614,,0.0,0.0,,40.04452926208651,93.9885496183206
CO,Conejos,08021,7453,22.932569974554703,,75.44529262086515,9.087989723827874,,33.71501272264631,58.333333333333336
CO,Costilla,08023,3420,6.552162849872774,,70.76972010178118,5.812459858702633,,17.20737913486005,73.1234096692112
CO,Crowley,08025,5922,3.880407124681934,,37.97709923664122,10.982658959537572,,6.424936386768448,62.65903307888042
CO,Custer,08027,4686,3.912213740458016,,32.50636132315521,3.211303789338472,,9.510178117048346,81.61577608142494
CO,Delta,08029,31182,51.27226463104325,,68.92493638676844,18.914579319203597,,69.59287531806616,86.73664122137404
CO,Denver,08031,715210,95.22900763358777,,21.4058524173028,71.48362235067437,,95.26081424936386,60.62340966921119
CO,Dolores,08033,2322,11.323155216284988,,45.45165394402035,5.973025048169557,,8.810432569974555,79.77099236641223
CO,Douglas,08035,357700,88.70865139949109,,34.478371501272264,54.8490687219011,,86.92748091603053,98.37786259541984
CO,Eagle,08037,55552,76.24045801526718,,25.254452926208653,0.0,,86.51399491094148,75.50890585241731
CO,Elbert,08039,26043,36.57760814249364,,34.28753180661578,9.473346178548493,,29.930025445292618,95.06997455470739
CO,El Paso,08041,729693,94.05216284987277,,44.40203562340967,77.74566473988439,,94.97455470737911,99.26844783715013
CO,Fremont,08043,48877,68.57506361323156,,39.18575063613232,39.17790622992935,,80.21628498727735,94.17938931297711
CO,Garfield,08045,61566,64.53562340966921,,42.68447837150127,36.41618497109826,,77.51272264631042,90.96692111959288
CO,Gilpin,08047,5803,6.361323155216285,,0.0,0.0,,11.577608142493638,87.5
CO,Grand,08049,15695,50.19083969465649,,26.653944020356235,0.0,,62.37277353689568,78.53053435114504
CO,Gunnison,08051,16897,44.974554707379134,,34.891857506361326,2.344251766217084,,57.029262086513995,70.19720101781171
CO,Hinsdale,08053,788,1.017811704834606,,0.0,0.0,,7.347328244274809,50.19083969465649
CO,Huerfano,08055,6808,24.236641221374043,,29.961832061068705,18.24020552344252,,47.86895674300254,87.56361323155215
CO,Jackson,08057,1355,11.768447837150129,,0.0,0.0,,5.820610687022901,23.982188295165393
CO,Jefferson,08059,582825,94.94274809160304,,27.608142493638677,71.03403982016698,,93.44783715012723,99.52290076335876
CO,Kiowa,08061,1446,3.784987277353689,,82.66539440203562,2.890173410404624,,4.802798982188295,51.24045801526719
CO,Kit Carson,08063,7070,32.474554707379134,,37.24554707379134,5.394990366088632,,20.29262086513995,42.43002544529262
CO,Lake,08065,7405,5.661577608142494,,0.0,0.0,,8.746819338422391,23.40966921119593
CO,La Plata,08067,55533,75.15903307888041,,47.32824427480916,6.422607578676944,,81.36132315521628,97.55089058524173
CO,Larimer,08069,358792,90.13994910941477,,47.391857506361326,58.76685934489403,,89.44020356234098,97.67811704834605
CO,Las Animas,08071,14491,23.6323155216285,,49.17302798982188,25.43352601156069,,36.25954198473281,91.82569974554707
CO,Lincoln,08073,5675,7.474554707379134,,63.48600508905853,5.716120745022479,,14.75826972010178,58.42875318066157
CO,Logan,08075,21526,58.7468193384224,,89.75826972010178,19.781631342324985,,46.62849872773537,63.58142493638677
CO,Mesa,08077,155647,75.12722646310432,,73.85496183206108,59.34489402697495,,81.90203562340967,89.94910941475827
CO,Mineral,08079,863,5.438931297709924,,0.0,0.0,,7.474554707379134,45.801526717557245
CO,Moffat,08081,13270,12.05470737913486,,34.31933842239186,1.894669235709698,,30.693384223918574,87.46819338422391
CO,Montezuma,08083,25806,47.614503816793885,,72.6145038167939,25.626204238921,,56.13867684478372,93.60687022900763
CO,Montrose,08085,42636,49.01399491094148,,58.42875318066157,15.703275529865124,,67.43002544529261,78.56234096692113
CO,Morgan,08087,29096,51.94020356234097,,24.96819338422392,18.850353243416833,,55.8206106870229,65.17175572519083
CO,Otero,08089,18678,50.731552162849866,,89.3765903307888,27.26396917148362,,60.14631043256997,75.92239185750637
CO,Ouray,08091,4859,17.716284987277355,,22.010178117048344,1.734104046242774,,24.681933842239182,71.85114503816794
CO,Park,08093,17300,22.201017811704833,,0.0,1.70199100834939,,21.81933842239186,94.87913486005088
CO,Phillips,08095,4523,12.340966921119591,,88.77226463104327,7.064868336544637,,8.269720101781171,31.520356234096692
CO,Pitkin,08097,17292,54.103053435114504,,22.55089058524173,0.0,,58.17430025445292,76.59033078880407
CO,Prowers,08099,11979,48.60050890585242,,95.54707379134861,16.473988439306357,,49.49109414758271,79.23027989821882
CO,Pueblo,08101,168034,82.50636132315522,,58.778625954198475,55.97302504816955,,81.10687022900763,92.74809160305345
CO,Rio Blanco,08103,6520,37.595419847328245,,34.66921119592875,2.055234425176621,,50.98600508905853,91.63486005089058
CO,Rio Grande,08105,11498,45.76972010178117,,92.36641221374046,15.189466923570972,,54.93002544529262,63.61323155216285
CO,Routt,08107,24767,33.36513994910941,,32.31552162849873,0.0,,57.50636132315522,80.50254452926208
CO,Saguache,08109,6323,14.249363867684478,,83.68320610687023,8.44572896596018,,17.4618320610687,64.12213740458014
CO,San Juan,08111,699,10.687022900763358,,0.0,0.0,,4.007633587786259,33.61959287531807
CO,San Miguel,08113,8002,19.115776081424936,,23.473282442748097,7.161207450224791,,31.552162849872772,80.1208651399491
CO,Sedgwick,08115,2395,6.520356234096693,,87.8498727735369,5.587668593448941,,3.880407124681934,34.12849872773537
CO,Summit,08117,31040,60.20992366412214,,0.0,0.0,,65.42620865139949,53.56234096692112
CO,Teller,08119,24661,38.83587786259542,,0.0,2.440590879897238,,15.935114503816797,97.04198473282445
CO,Washington,08121,4806,11.991094147582697,,46.56488549618321,9.312780989081569,,15.585241730279895,60.464376590330794
CO,Weld,08123,328800,89.15394402035624,,38.07251908396945,60.115606936416185,,88.45419847328245,87.69083969465649
CO,Yuma,08125,9960,36.80025445292621,,51.335877862595424,6.069364161849711,,12.94529262086514,60.17811704834607
DE,Kent,10001,181705,84.51017811704835,69.6,84.89185750636132,87.63648041104688,91.2807676261994,82.8880407124682,64.8854961832061
DE,New Castle,10003,570089,95.29262086513997,83.8,83.96946564885496,95.31149646756585,88.44388819357532,97.58269720101781,60.55979643765903
DE,Sussex,10005,237214,94.147582697201,97.6,86.54580152671755,89.37058445728965,97.20483938256152,92.84351145038168,84.79643765903307
DC,District of Columbia,11001,688888,97.58269720101781,74.0,0.0,99.19717405266539,96.03671255736336,97.42366412213741,26.208651399491096
FL,Alachua,12001,277984,90.33078880407125,0.0,41.25318066157761,86.28773281952473,96.70421360033377,88.58142493638677,95.1653944020356
FL,Baker,12003,27852,13.263358778625957,0.0,16.634860050890584,57.353885677585104,74.46808510638297,22.74173027989822,76.20865139949109
FL,Bay,12005,174869,94.11577608142494,77.2,17.111959287531807,84.29672447013488,98.66499791405924,74.68193384223919,75.69974554707379
FL,Bradford,12007,28233,36.863867684478365,0.0,17.748091603053435,47.88053949903661,87.56779307467669,30.56615776081425,80.78880407124683
FL,Brevard,12009,606067,98.40966921119592,82.0,48.98218829516539,85.51701991008349,99.70796829370046,95.0063613231552,97.16921119592877
FL,Broward,12011,1940829,99.45928753180662,97.0,34.70101781170484,98.77970456005139,99.83312473925741,99.42748091603053,97.01017811704837
FL,Calhoun,12013,13597,44.94274809160305,21.2,49.204834605597966,42.32498394348105,89.11138923654568,32.156488549618324,59.63740458015267
FL,Charlotte,12015,186734,95.19720101781171,90.4,42.36641221374045,75.08028259473346,98.99874843554443,85.33715012722645,92.52544529262089
FL,Citrus,12017,153476,94.6882951653944,92.60000000000002,18.638676844783713,75.94733461785485,98.79015435961621,83.17430025445293,90.45801526717557
FL,Clay,12019,218078,81.07506361323156,56.99999999999999,17.8117048346056,82.53050738599872,89.77889027951606,85.90966921119593,82.85623409669213
FL,Collier,12021,375443,98.91857506361325,95.19999999999999,65.04452926208651,93.70584457289661,99.7496871088861,98.25063613231552,96.43765903307887
FL,Columbia,12023,69648,69.72010178117048,0.0,27.83078880407125,76.23635195889531,90.44639132248645,68.19338422391857,88.13613231552164
FL,DeSoto,12027,33898,81.64758269720103,33.4,68.09796437659033,48.33012202954399,96.24530663329162,50.540712468193384,84.54198473282443
FL,Dixie,12029,16706,35.49618320610687,73.6,21.087786259541986,36.51252408477841,87.10888610763455,28.816793893129773,72.93256997455471
FL,Duval,12031,994675,97.20101781170484,91.0,21.310432569974555,96.75658317276815,97.66374634960368,97.55089058524173,89.91730279898219
FL,Escambia,12033,321367,95.10178117048346,76.8,52.44910941475827,94.05908798972384,98.83187317480183,88.67684478371501,82.63358778625954
FL,Flagler,12035,115270,82.76081424936386,67.60000000000001,25.667938931297712,70.93770070648682,94.95202336253651,79.19847328244275,88.16793893129771
FL,Franklin,12037,12426,46.533078880407125,77.4,0.0,35.87026332691073,90.48811013767208,18.70229007633588,77.63994910941476
FL,Gadsden,12039,43693,72.39185750636132,,77.48091603053437,67.69428387925498,91.44764288694202,57.665394402035616,79.6119592875318
FL,Gilchrist,12041,17826,27.958015267175572,25.8,31.361323155216287,37.47591522157997,84.27200667501043,31.393129770992367,77.2264631043257
FL,Glades,12043,12052,48.02798982188295,0.0,57.410941475826974,30.443159922928707,87.60951188986232,44.56106870229007,87.65903307888041
FL,Gulf,12045,14176,59.541984732824424,61.6,13.39058524173028,39.017341040462426,93.4084272006675,25.159033078880405,74.20483460559797
FL,Hamilton,12047,13941,43.00254452926209,,38.48600508905852,40.815671162491974,90.0709219858156,25.89058524173028,69.27480916030534
FL,Hardee,12049,25302,69.17938931297711,0.0,62.65903307888042,34.296724470134876,91.36420525657071,26.3676844783715,82.8880407124682
FL,Hendry,12051,39371,78.65776081424937,25.6,83.42875318066157,54.01412973667309,94.24280350438048,64.34478371501272,93.28880407124684
FL,Hernando,12053,194448,87.97709923664122,74.2,19.84732824427481,76.14001284521515,96.078431372549,85.59160305343512,88.00890585241731
FL,Highlands,12055,101136,89.44020356234098,,73.1234096692112,72.57546563904945,95.70296203587819,78.4033078880407,92.71628498727735
FL,Hillsborough,12057,1458282,98.82315521628499,92.4,83.04707379134861,97.0134874759152,99.29078014184397,97.77353689567428,95.67430025445293
FL,Holmes,12059,19618,49.42748091603055,0.0,44.62468193384224,41.971740526653825,91.48936170212765,26.463104325699742,32.220101781170484
FL,Indian River,12061,159719,95.64249363867685,69.0,63.040712468193384,63.10211946050096,99.16562369628703,85.87786259541986,88.19974554707379
FL,Jackson,12063,47249,75.69974554707379,,80.94783715012723,68.52922286448297,94.32624113475178,60.94147582697202,49.80916030534351
FL,Jefferson,12065,14359,38.99491094147582,39.4,30.025445292620866,44.669235709698135,86.7334167709637,28.085241730279897,71.34223918575063
FL,Lafayette,12067,8205,15.903307888040713,22.0,24.17302798982188,25.658317276814387,84.39716312056737,14.69465648854962,59.70101781170484
FL,Lake,12069,383042,91.92111959287533,35.4,34.987277353689564,79.8330122029544,94.99374217772215,92.30279898218829,95.99236641221374
FL,Lee,12071,759922,99.04580152671757,97.4,52.29007633587786,93.15992292870907,99.9165623696287,97.26463104325701,96.62849872773536
FL,Leon,12073,292157,93.35241730279897,23.4,28.62595419847328,91.87540141297367,97.12140175219024,91.50763358778626,90.04452926208651
FL,Levy,12075,42750,66.0941475826972,72.6,40.33078880407125,53.082851637764925,91.6145181476846,51.335877862595424,87.27735368956743
FL,Liberty,12077,6344,12.659033078880409,28.6,13.61323155216285,24.11689145793192,82.06090947017105,8.9058524173028,68.60687022900763
FL,Madison,12079,17964,47.4236641221374,,36.354961832061065,44.829800899165065,90.57154776804339,33.33333333333333,63.45419847328244
FL,Manatee,12081,399485,97.55089058524173,98.0,80.21628498727735,88.8567758509955,99.33249895702963,93.47964376590332,90.48982188295165
FL,Marion,12083,375566,94.72010178117048,24.6,43.320610687022906,90.49454078355812,97.83062161034627,92.970737913486,96.75572519083968
FL,Martin,12085,158246,94.08396946564885,73.0,61.06870229007634,67.8548490687219,98.7067167292449,83.33333333333334,90.39440203562341
FL,Miami-Dade,12086,2698679,99.61832061068702,99.6,79.10305343511449,99.26140012845217,99.95828118481434,99.71374045801527,96.85114503816794
FL,Monroe,12087,82390,91.60305343511449,98.8,0.0,65.79961464354528,97.99749687108884,42.87531806615776,61.895674300254456
FL,Nassau,12089,90123,59.31933842239185,75.8,16.253180661577606,71.77263969171483,88.36045056320401,59.00127226463104,86.51399491094148
FL,Okaloosa,12091,211293,92.4618320610687,62.6,20.928753180661577,88.76043673731535,98.08093450146016,80.37531806615776,75.73155216284987
FL,Okeechobee,12093,39455,80.27989821882952,0.0,48.60050890585242,46.46756583172768,93.53358364622444,80.27989821882952,89.85368956743001
FL,Orange,12095,1428790,98.441475826972,0.0,34.541984732824424,94.12331406551061,98.0392156862745,98.40966921119592,97.42366412213741
FL,Osceola,12097,387795,91.9529262086514,,43.35241730279898,77.26396917148361,94.15936587400918,92.08015267175573,94.81552162849873
FL,Palm Beach,12099,1489461,99.20483460559797,93.4,94.11577608142494,98.20166987797046,99.87484355444305,98.91857506361325,95.32442748091603
FL,Pasco,12101,561566,95.96055979643766,90.8,19.147582697201017,90.07707129094413,98.12265331664581,95.38804071246821,95.38804071246821
FL,Pinellas,12103,958822,98.21882951653944,99.2,20.642493638676847,95.53628773281952,98.87359198998749,96.85114503816794,81.13867684478372
FL,Polk,12105,721918,96.53307888040713,,71.85114503816794,93.60950545921645,98.49812265331664,94.62468193384224,96.97837150127225
FL,Putnam,12107,73208,79.73918575063614,60.4,36.48218829516539,66.34553628773283,93.45014601585315,77.29007633587787,90.52162849872772
